"","EphysProp","GeneSymbol","GeneName","GeneEntrezID","DiscProbeID","DiscCorr","DiscUncorrPval","DiscFDR","AIBSCorr","AIBSUncorrPval","AIBSFDR","AIBSMeanExpr (log2 TPM+1)","AIBSConsistent"
"804","Vrest","Ncoa6","nuclear receptor coactivator 6","56406","1423374_at",-0.56,0.00105691699707098,0.0203381027864944,-0.14,0.67,0.879471957201526,3.84,1
"805","Vrest","Tars","threonyl-tRNA synthetase","110960","1460323_at",-0.56,0.0011048882276186,0.0208151670294021,0.08,0.8,0.941584172121274,5.64,-1
"806","Vrest","1110004E09Rik","RIKEN cDNA 1110004E09 gene","68001","1424315_at",-0.56,0.0011048882276186,0.0208151670294021,-0.35,0.27,0.625339233073633,4.67,1
"807","Vrest","Ubr3","ubiquitin protein ligase E3 component n-recognin 3","68795","1460455_at",-0.56,0.00114463188893874,0.021414154922229,-0.45,0.15,0.529408522261073,4.69,1
"808","Vrest","Fgf14","fibroblast growth factor 14","14169","1435747_at",-0.56,0.00116497045282061,0.0216443475855084,-0.48,0.12,0.500925304564132,7.03,1
"809","Vrest","Itgav","integrin alpha V","16410","1452784_at",-0.55,0.00121721146038036,0.0224416216999628,-0.48,0.12,0.498606263351637,3.87,1
"810","Vrest","Mmp17","matrix metallopeptidase 17","23948","1448598_at",-0.55,0.0012495335022251,0.0224416216999628,0.2,0.54,0.823681122874853,4.05,-1
"811","Vrest","Nab2","Ngfi-A binding protein 2","17937","1417930_at",-0.55,0.00122790295295994,0.0224416216999628,-0.13,0.68,0.887758933066124,2.34,1
"812","Vrest","Bmi1","Bmi1 polycomb ring finger oncogene","12151","1448733_at",-0.55,0.00131644483266628,0.0233814028779991,-0.04,0.9,0.969948179748653,3.05,1
"813","Vrest","Hnrnpf","heterogeneous nuclear ribonucleoprotein F","98758","1423382_a_at",-0.55,0.00132789704540975,0.0233814028779991,-0.75,0.01,0.433337873413175,6.92,1
"814","Vrest","Pdcd4","programmed cell death 4","18569","1418840_at",-0.55,0.00132789704540975,0.0233814028779991,0.03,0.92,0.970199157871469,7.57,-1
"815","Vrest","Nup153","nucleoporin 153","218210","1452176_at",-0.55,0.00137458451948927,0.0234375360474942,-0.46,0.13,0.514892532210321,3.14,1
"816","Vrest","Fam76a","family with sequence similarity 76, member A","230789","1425328_at",-0.55,0.00142270522296652,0.0239547991916988,-0.38,0.23,0.601182510176072,4.36,1
"817","Vrest","Ythdf3","YTH domain family 3","229096","1426840_at",-0.55,0.00142270522296652,0.0239547991916988,-0.43,0.16,0.540866386983323,4.01,1
"818","Vrest","Lin7c","lin-7 homolog C (C. elegans)","22343","1450937_at",-0.55,0.00144731462854296,0.0242177988154953,-0.06,0.85,0.951081479707057,6,1
"819","Vrest","Nefm","neurofilament, medium polypeptide","18040","1422520_at",-0.55,0.00148492831447223,0.0242448295708375,-0.75,0.01,0.433337873413175,5.04,1
"820","Vrest","Phactr1","phosphatase and actin regulator 1","218194","1456606_a_at",-0.55,0.00148492831447223,0.0242448295708375,-0.45,0.14,0.522368735441982,7.03,1
"821","Vrest","Rab40b","Rab40B, member RAS oncogene family","217371","1436566_at",-0.55,0.00145975865223343,0.0242448295708375,-0.52,0.08,0.474918634705127,3.81,1
"822","Vrest","Gucy1b3","guanylate cyclase 1, soluble, beta 3","54195","1420872_at",-0.54,0.00151047746262893,0.0245134113513395,-0.38,0.22,0.592961882707202,7.17,1
"823","Vrest","Ttc7b","tetratricopeptide repeat domain 7B","104718","1433460_at",-0.54,0.00152339585514801,0.0245750205614895,-0.57,0.06,0.468120936770151,5.1,1
"824","Vrest","Hnrnpk","heterogeneous nuclear ribonucleoprotein K","15387","1448176_a_at",-0.54,0.00158945048881718,0.0253371574962928,0.04,0.9,0.969948179748653,10.08,-1
"825","Vrest","Eif5b","eukaryotic translation initiation factor 5B","226982","1434604_at",-0.54,0.00172912358145913,0.0266186224482909,-0.64,0.03,0.451183592819533,4.65,1
"826","Vrest","Bhlhe40","basic helix-loop-helix family, member e40","20893","1418025_at",-0.54,0.00177306712066289,0.0266851554361219,-0.35,0.27,0.625339233073633,5.71,1
"827","Vrest","Hpca","hippocalcin","15444","1450930_at",-0.54,0.00175831195725789,0.0266851554361219,-0.48,0.12,0.500925304564132,8.44,1
"828","Vrest","Msra","methionine sulfoxide reductase A","110265","1448856_a_at",-0.54,0.00175831195725789,0.0266851554361219,-0.18,0.57,0.842700321949753,6.54,1
"829","Vrest","Cap2","CAP, adenylate cyclase-associated protein, 2 (yeast)","67252","1450910_at",-0.54,0.00181798452528737,0.0270588414979237,-0.76,0.01,0.382303881073427,6.75,1
"830","Vrest","Hdac2","histone deacetylase 2","15182","1449080_at",-0.54,0.00183317654305944,0.027135041796715,-0.32,0.31,0.661252233998267,5.04,1
"831","Vrest","Ppp3r1","protein phosphatase 3, regulatory subunit B, alpha isoform (calcineurin B, type I)","19058","1433591_at",-0.53,0.00187942076531737,0.0275171714226359,-0.51,0.09,0.484468563699177,7.4,1
"832","Vrest","Cbx6","chromobox 6","494448","1424407_s_at",-0.53,0.00194266451737246,0.0282893957286563,-0.51,0.09,0.484468563699177,3.27,1
"833","Vrest","Rasl11b","RAS-like, family 11, member B","68939","1423854_a_at",-0.53,0.00199131036573043,0.0285350538578606,-0.49,0.11,0.49525600769088,4.4,1
"834","Vrest","Ypel5","yippee-like 5 (Drosophila)","383295","1433593_at",-0.53,0.00197497814398475,0.0285350538578606,0.36,0.25,0.614571517069812,8.33,-1
"835","Vrest","Epha7","Eph receptor A7","13841","1452380_at",-0.53,0.00200776047673887,0.0285525803593841,0.15,0.65,0.878830400544195,6.15,-1
"836","Vrest","Kalrn","kalirin, RhoGEF kinase","545156","1436066_at",-0.53,0.00202432919400236,0.0285525803593841,-0.43,0.17,0.546080385755225,4.9,1
"837","Vrest","Nip7","nuclear import 7 homolog (S. cerevisiae)","66164","1453324_at",-0.53,0.00202432919400236,0.0285525803593841,-0.45,0.14,0.522368735441982,6.02,1
"838","Vrest","Cpeb4","cytoplasmic polyadenylation element binding protein 4","67579","1420618_at",-0.53,0.00212627281331458,0.0293752767131769,-0.27,0.4,0.728957186847705,3.3,1
"839","Vrest","Baiap2","brain-specific angiogenesis inhibitor 1-associated protein 2","108100","1435128_at",-0.53,0.00226915462314461,0.0298691755986539,-0.22,0.5,0.79399051570096,6.57,1
"840","Vrest","Hspa4","heat shock protein 4","15525","1416146_at",-0.53,0.00228759082683297,0.0298691755986539,0.05,0.89,0.966601486512311,4.23,-1
"841","Vrest","Nck2","non-catalytic region of tyrosine kinase adaptor protein 2","17974","1416796_at",-0.53,0.00228759082683297,0.0298691755986539,-0.41,0.18,0.558177847343833,5.5,1
"842","Vrest","Ppp3cb","protein phosphatase 3, catalytic subunit, beta isoform","19056","1427468_at",-0.53,0.00225084819738333,0.0298691755986539,-0.44,0.15,0.530346737951817,6.37,1
"843","Vrest","Srf","serum response factor","20807","1418255_s_at",-0.53,0.00226915462314461,0.0298691755986539,-0.64,0.03,0.451183592819533,1.96,1
"844","Vrest","Synpo","synaptopodin","104027","1427045_at",-0.53,0.00226915462314461,0.0298691755986539,-0.3,0.34,0.693796400403453,3.61,1
"845","Vrest","Tsc22d1","TSC22 domain family, member 1","21807","1454758_a_at",-0.53,0.00230615758148479,0.0298691755986539,-0.59,0.05,0.468120936770151,7.98,1
"846","Vrest","Camkk2","calcium/calmodulin-dependent protein kinase kinase 2, beta","207565","1424474_a_at",-0.53,0.00232485566372753,0.0299672782683348,-0.68,0.02,0.447830750955847,2.91,1
"847","Vrest","Itpr1","inositol 1,4,5-trisphosphate receptor 1","16438","1460203_at",-0.52,0.00236264893551399,0.0302661457830143,-0.61,0.04,0.468120936770151,4.86,1
"848","Vrest","Peli1","pellino 1","67245","1417372_a_at",-0.52,0.00238174569636193,0.0302661457830143,-0.2,0.54,0.823681122874853,3.18,1
"849","Vrest","Pten","phosphatase and tensin homolog","19211","1450655_at",-0.52,0.00242034342345677,0.0306122309051292,-0.34,0.29,0.64251472830561,5.67,1
"850","Vrest","Hnrnpab","heterogeneous nuclear ribonucleoprotein A/B","15384","1453849_s_at",-0.52,0.00243984598283456,0.0306752485561369,-0.25,0.43,0.747012018595255,4.54,1
"851","Vrest","Caln1","calneuron 1","140904","1425846_a_at",-0.52,0.0025597638423405,0.0313454717784786,0.32,0.31,0.661252233998267,5.91,-1
"852","Vrest","Ctnnb1","catenin (cadherin associated protein), beta 1","12387","1450008_a_at",-0.52,0.0025597638423405,0.0313454717784786,0.48,0.12,0.500925304564132,6.34,-1
"853","Vrest","Kat6b","K(lysine) acetyltransferase 6B","54169","1423508_at",-0.52,0.0025597638423405,0.0313454717784786,0.17,0.59,0.850729452055889,3.07,-1
"854","Vrest","Neurl1a","neuralized homolog 1A (Drosophila)","18011","1460343_at",-0.52,0.00260086175929024,0.0314202761413807,-0.23,0.47,0.775275214802505,3.2,1
"855","Vrest","Psmd11","proteasome (prosome, macropain) 26S subunit, non-ATPase, 11","69077","1429370_a_at",-0.52,0.00258024150919416,0.0314202761413807,0.1,0.75,0.922888903156245,7.92,-1
"856","Vrest","4921524J17Rik","RIKEN cDNA 4921524J17 gene","66714","1454136_a_at",-0.52,0.00260086175929024,0.0314202761413807,-0.01,0.99,0.996610889296651,5.68,1
"857","Vrest","Kctd1","potassium channel tetramerisation domain containing 1","106931","1422293_a_at",-0.52,0.0027710573563334,0.033031984592753,-0.36,0.26,0.618101032814059,4.2,1
"858","Vrest","Map7d1","MAP7 domain containing 1","245877","1424040_at",-0.51,0.00295086735849325,0.0347145705841957,-0.17,0.6,0.861092299114577,4.24,1
"859","Vrest","Ccdc115","coiled-coil domain containing 115","69668","1451265_at",-0.51,0.00306833034574526,0.0354767465726941,-0.36,0.26,0.618101032814059,4.95,1
"860","Vrest","Ilf2","interleukin enhancer binding factor 2","67781","1417948_s_at",-0.51,0.00306833034574526,0.0354767465726941,0.22,0.5,0.79399051570096,7.94,-1
"861","Vrest","Ythdc1","YTH domain containing 1","231386","1426827_at",-0.51,0.00331550485739059,0.0373722597732647,-0.39,0.21,0.580555944777096,5.26,1
"862","Vrest","Etv3","ets variant 3","27049","1418637_at",-0.51,0.00339295096024102,0.0376156785468696,-0.71,0.01,0.447830750955847,2.47,1
"863","Vrest","Pum1","pumilio RNA-binding family member 1","80912","1423117_at",-0.51,0.00339295096024102,0.0376156785468696,-0.28,0.38,0.713657734617593,5.5,1
"864","Vrest","Arpp21","cyclic AMP-regulated phosphoprotein, 21","74100","1424248_at",-0.51,0.00355256738514297,0.0388869549724718,-0.52,0.08,0.474918634705127,7.81,1
"865","Vrest","Ramp1","receptor (calcitonin) activity modifying protein 1","51801","1417481_at",-0.51,0.00357979392471158,0.0388869549724718,-0.41,0.18,0.558177847343833,4.91,1
"866","Vrest","Rhob","ras homolog gene family, member B","11852","1449110_at",-0.51,0.00357979392471158,0.0388869549724718,-0.43,0.16,0.540866386983323,4.37,1
"867","Vrest","Med4","mediator complex subunit 4","67381","1417844_at",-0.5,0.00363479059974866,0.0393258067298108,-0.41,0.18,0.558177847343833,6.77,1
"868","Vrest","Kcnk1","potassium channel, subfamily K, member 1","16525","1448690_at",-0.5,0.00392090840168882,0.0420833754348593,-0.53,0.08,0.471634224517339,6.16,1
"869","Vrest","Dnajb5","DnaJ (Hsp40) homolog, subfamily B, member 5","56323","1450436_s_at",-0.5,0.00404070503926786,0.0421924782007272,-0.43,0.16,0.540866386983323,4.82,1
"870","Vrest","Jmjd1c","jumonji domain containing 1C","108829","1426900_at",-0.5,0.00404070503926786,0.0421924782007272,-0.29,0.37,0.710618643753466,3.86,1
"871","Vrest","Pradc1","protease-associated domain containing 1","73327","1429122_a_at",-0.5,0.00398041627267058,0.0421924782007272,-0.52,0.08,0.474918634705127,3.32,1
"872","Vrest","Tada1","transcriptional adaptor 1","27878","1424427_at",-0.5,0.00398041627267058,0.0421924782007272,0.29,0.37,0.710618643753466,6.97,-1
"873","Vrest","Nfib","nuclear factor I/B","18028","1448288_at",-0.5,0.00416365923386511,0.0429766205978261,0.43,0.17,0.546080385755225,5.57,-1
"874","Vrest","Rps6ka3","ribosomal protein S6 kinase polypeptide 3","110651","1455206_at",-0.5,0.00413262092940533,0.0429766205978261,-0.13,0.68,0.887758933066124,3.01,1
"875","Vrest","Dcun1d1","DCN1, defective in cullin neddylation 1, domain containing 1 (S. cerevisiae)","114893","1455054_a_at",-0.5,0.00419489917025159,0.0431278972281637,-0.2,0.53,0.81509756784494,6.4,1
"876","Vrest","Atf6","activating transcription factor 6","226641","1435444_at",-0.5,0.00435416140098246,0.0440981609558148,-0.39,0.21,0.580555944777096,3.84,1
"877","Vrest","Ensa","endosulfine alpha","56205","1423330_at",-0.49,0.00451862879070164,0.045422335679665,-0.07,0.83,0.951081479707057,9.55,1
"878","Vrest","Gpd1","glycerol-3-phosphate dehydrogenase 1 (soluble)","14555","1448249_at",-0.49,0.00451862879070164,0.045422335679665,0.03,0.94,0.976315323521318,3.21,-1
"879","Vrest","Tmod1","tropomodulin 1","21916","1422754_at",-0.49,0.00455215914229626,0.0455892815217328,-0.03,0.92,0.970199157871469,6.13,1
"880","Vrest","Rab3ip","RAB3A interacting protein","216363","1434306_at",-0.49,0.00458590441553348,0.0457571351683229,-0.13,0.7,0.896419855907783,3.73,1
"881","Vrest","Triap1","TP53 regulated inhibitor of apoptosis 1","69076","1460702_at",-0.49,0.00472305751628663,0.0467791064296918,-0.09,0.78,0.935435093686743,6.31,1
"882","Vrest","Wdr20","WD repeat domain 20","69641","1451220_at",-0.49,0.00486374106618514,0.0478208701908861,-0.64,0.03,0.451183592819533,4.53,1
"883","Vrest","Jun","jun proto-oncogene","16476","1417409_at",-0.49,0.00493543002224284,0.0483492671997172,0.06,0.87,0.958428762174912,1.88,-1
"884","Vrest","Camkk1","calcium/calmodulin-dependent protein kinase kinase 1, alpha","55984","1418954_at",-0.49,0.00500802965044411,0.0488827241967262,-0.44,0.15,0.530346737951817,3.88,1
"885","Vrest","Add3","adducin 3 (gamma)","27360","1423298_at",-0.49,0.00508154945520868,0.0492435044328496,0.49,0.11,0.49525600769088,4.47,-1
"886","Vrest","Hipk3","homeodomain interacting protein kinase 3","15259","1426819_at",-0.49,0.00515599901396419,0.0496080762272126,-0.44,0.15,0.530346737951817,4.18,1
"887","Vrest","Pnrc1","proline-rich nuclear receptor coactivator 1","108767","1433668_at",-0.49,0.00519357546406172,0.0497917875451326,-0.15,0.64,0.872770484522565,3.65,1
"888","Vrest","Gkap1","G kinase anchoring protein 1","56278","1417594_at",0.49,0.00461986574663275,0.0459258978650503,0.05,0.89,0.966601486512311,2.83,1
"889","Vrest","Mast1","microtubule associated serine/threonine kinase 1","56527","1449423_at",0.49,0.00486374106618515,0.0478208701908861,0.09,0.78,0.935435093686743,2.06,1
"890","Vrest","Ppp2r1b","protein phosphatase 2, regulatory subunit A, beta","73699","1428265_at",0.49,0.00504467393388095,0.049062641075362,0.06,0.85,0.951081479707057,3.1,1
"891","Vrest","Syngr3","synaptogyrin 3","20974","1416098_at",0.49,0.00511865741388937,0.0494253156738995,0.73,0.01,0.447830750955847,8.59,1
"892","Vrest","Nrtn","neurturin","18188","1449281_at",0.49,0.00523138797740573,0.0499764511033015,0.16,0.62,0.872449046676688,0.05,1
"893","Vrest","Fam178a","family with sequence similarity 178, member A","226151","1438233_at",0.49,0.00526943777182332,0.0499854413989156,-0.15,0.64,0.872770484522565,4.45,-1
"894","Vrest","Fam134b","family with sequence similarity 134, member B","66270","1450505_a_at",0.5,0.00374698642724843,0.0403775257400291,0.15,0.64,0.872770484522565,5.27,1
"895","Vrest","Tgoln1","trans-golgi network protein","22134","1423309_at",0.5,0.00395056525231519,0.0421924782007272,0.48,0.12,0.500925304564132,6.1,1
"896","Vrest","Tmem147","transmembrane protein 147","69804","1428465_at",0.5,0.00404070503926786,0.0421924782007272,-0.27,0.4,0.728957186847705,8.08,-1
"897","Vrest","Vegfb","vascular endothelial growth factor B","22340","1451803_a_at",0.5,0.00401046251585642,0.0421924782007272,0.02,0.96,0.983477437030583,3.28,1
"898","Vrest","Ermp1","endoplasmic reticulum metallopeptidase 1","226090","1433702_at",0.5,0.00416365923386511,0.0429766205978261,-0.34,0.28,0.633863468266451,3.02,-1
"899","Vrest","Bag2","BCL2-associated athanogene 2","213539","1423948_at",0.5,0.00422634182191359,0.0431278972281637,0.08,0.82,0.947347149218364,3.9,1
"900","Vrest","Igdcc4","immunoglobulin superfamily, DCC subclass, member 4","56741","1416473_a_at",0.5,0.00422634182191359,0.0431278972281637,0.14,0.67,0.879471957201526,1.44,1
"901","Vrest","Psen2","presenilin 2","19165","1425869_a_at",0.5,0.00425798827655707,0.043286869498282,0.28,0.38,0.713657734617593,3.64,1
"902","Vrest","Hbegf","heparin-binding EGF-like growth factor","15200","1418350_at",0.51,0.0029973745295549,0.0351083781853082,-0.36,0.25,0.614571517069812,2.51,-1
"903","Vrest","Nipal2","NIPA-like domain containing 2","223473","1424612_at",0.51,0.00306833034574526,0.0354767465726941,0.1,0.75,0.922888903156245,2,1
"904","Vrest","Tmtc4","transmembrane and tetratricopeptide repeat containing 4","70551","1428113_at",0.51,0.00309230459823795,0.0356011478104831,0.6,0.04,0.468120936770151,3,1
"905","Vrest","Dner","delta/notch-like EGF-related receptor","227325","1456379_x_at",0.51,0.00314074206819209,0.0358523692021588,0.15,0.64,0.872770484522565,4.62,1
"906","Vrest","Nkain1","Na+/K+ transporting ATPase interacting 1","67149","1449553_at",0.51,0.00314074206819209,0.0358523692021588,0.93,0,0,1.33,1
"907","Vrest","Spsb4","splA/ryanodine receptor domain and SOCS box containing 4","211949","1451418_a_at",0.51,0.00318983764930814,0.0362591672035279,0.18,0.57,0.842700321949753,0.61,1
"908","Vrest","Tmem150a","transmembrane protein 150A","232086","1424726_at",0.51,0.00323959878702558,0.036670080387592,-0.13,0.68,0.887758933066124,1.78,-1
"909","Vrest","Usp14","ubiquitin specific peptidase 14","59025","1437714_x_at",0.51,0.00334114783572863,0.0375043844560538,0.6,0.04,0.468120936770151,7.86,1
"910","Vrest","Cds2","CDP-diacylglycerol synthase (phosphatidate cytidylyltransferase) 2","110911","1438957_x_at",0.51,0.00336696288300915,0.0376156785468696,0.18,0.57,0.842700321949753,5.3,1
"911","Vrest","Tmem208","transmembrane protein 208","66320","1419287_at",0.51,0.00344545006903332,0.0380411577294089,0.19,0.56,0.837064479631979,7.33,1
"912","Vrest","Ebpl","emopamil binding protein-like","68177","1417298_at",0.51,0.00352552071753246,0.0387663380123773,0.38,0.23,0.601182510176072,2.42,1
"913","Vrest","Rhbdd3","rhomboid domain containing 3","279766","1438548_x_at",0.52,0.00238174569636193,0.0302661457830143,0.1,0.77,0.927631170591247,3.42,1
"914","Vrest","Cptp","ceramide-1-phosphate transfer protein","79554","1448693_at",0.52,0.00245948540761899,0.0306752485561369,0.29,0.35,0.702434450466435,5.26,1
"915","Vrest","Dolpp1","dolichyl pyrophosphate phosphatase 1","57170","1428072_a_at",0.52,0.00245948540761899,0.0306752485561369,-0.07,0.83,0.951081479707057,4.14,-1
"916","Vrest","Npc2","Niemann-Pick type C2","67963","1416901_at",0.52,0.00253942793074013,0.0313454717784786,0.15,0.65,0.878830400544195,3.48,1
"917","Vrest","Dgat1","diacylglycerol O-acyltransferase 1","13350","1418295_s_at",0.52,0.0026425333399057,0.0317811822219016,0.52,0.09,0.484468563699177,4.02,1
"918","Vrest","Shisa5","shisa family member 5","66940","1437503_a_at",0.52,0.00274926618104177,0.0329178804076734,-0.34,0.29,0.64251472830561,7.87,-1
"919","Vrest","Pgrmc2","progesterone receptor membrane component 2","70804","1452882_at",0.52,0.00279299873655818,0.0331468660629415,-0.49,0.11,0.49525600769088,3.94,-1
"920","Vrest","Smoc1","SPARC related modular calcium binding 1","64075","1448321_at",0.52,0.00283733557928134,0.0335253598709822,0.52,0.08,0.474918634705127,0.25,1
"921","Vrest","L1cam","L1 cell adhesion molecule","16728","1450435_at",0.53,0.00187942076531737,0.0275171714226359,0.82,0,0.335640845489557,4.31,1
"922","Vrest","Wdr6","WD repeat domain 6","83669","1455940_x_at",0.53,0.00199131036573043,0.0285350538578606,0.66,0.02,0.451183592819533,4.4,1
"923","Vrest","Itga3","integrin alpha 3","16400","1455158_at",0.53,0.00205782533239675,0.0288738616951919,0.45,0.15,0.529408522261073,1.48,1
"924","Vrest","Shkbp1","Sh3kbp1 binding protein 1","192192","1424174_at",0.53,0.00207475420467666,0.0289605586911861,-0.51,0.09,0.484468563699177,1.04,-1
"925","Vrest","Enah","enabled homolog (Drosophila)","13800","1424800_at",0.53,0.00212627281331458,0.0293752767131769,0.48,0.12,0.500925304564132,2.28,1
"926","Vrest","Mast2","microtubule associated serine/threonine kinase 2","17776","1417324_at",0.53,0.00214369213912412,0.0294648297081652,0.6,0.04,0.468120936770151,3.79,1
"927","Vrest","Bcat1","branched chain aminotransferase 1, cytosolic","12035","1450871_a_at",0.53,0.00217890493799311,0.0297968015378348,0.54,0.07,0.471634224517339,4.91,1
"928","Vrest","Fhl1","four and a half LIM domains 1","14199","1417872_at",0.53,0.00225084819738333,0.0298691755986539,0.03,0.92,0.970199157871469,4.47,1
"929","Vrest","Slc22a5","solute carrier family 22 (organic cation transporter), member 5","20520","1450395_at",0.53,0.00230615758148479,0.0298691755986539,0.31,0.33,0.684152244284342,1.9,1
"930","Vrest","Slc27a4","solute carrier family 27 (fatty acid transporter), member 4","26569","1424441_at",0.53,0.00226915462314461,0.0298691755986539,0.02,0.96,0.983477437030583,3.77,1
"931","Vrest","Dos","downstream of Stk11","100503659","1438370_x_at",0.54,0.00156273363394073,0.0250595500585496,-0.17,0.59,0.850729452055889,5.06,-1
"932","Vrest","Hdac11","histone deacetylase 11","232232","1454803_a_at",0.54,0.00160295828366526,0.0254021742129071,0.35,0.27,0.625339233073633,5.42,1
"933","Vrest","Igf2","insulin-like growth factor 2","16002","1448152_at",0.54,0.00161656649372127,0.0254680124800299,-0.23,0.47,0.775275214802505,0.03,-1
"934","Vrest","Elavl2","ELAV (embryonic lethal, abnormal vision, Drosophila)-like 2 (Hu antigen B)","15569","1421882_a_at",0.54,0.00171468904506755,0.0266186224482909,0.66,0.02,0.451183592819533,5.85,1
"935","Vrest","Glb1","galactosidase, beta 1","12091","1416205_at",0.54,0.00172912358145913,0.0266186224482909,0.41,0.19,0.565621056593546,4.92,1
"936","Vrest","Tcta","T cell leukemia translocation altered gene","102791","1420124_s_at",0.54,0.00170036006574995,0.0266186224482909,0.46,0.13,0.514892532210321,5.85,1
"937","Vrest","Cd151","CD151 antigen","12476","1437670_x_at",0.54,0.00177306712066289,0.0266851554361219,-0.32,0.31,0.661252233998267,2.3,-1
"938","Vrest","Arhgap12","Rho GTPase activating protein 12","75415","1451526_at",0.54,0.00180290273289159,0.0269834442356108,0.46,0.13,0.514892532210321,3.99,1
"939","Vrest","Fasn","fatty acid synthase","14104","1423828_at",0.55,0.0012495335022251,0.0224416216999628,0.43,0.16,0.540866386983323,2.44,1
"940","Vrest","H2afy","H2A histone family, member Y","26914","1424572_a_at",0.55,0.0012495335022251,0.0224416216999628,0.41,0.19,0.565621056593546,5.61,1
"941","Vrest","Atp13a2","ATPase type 13A2","74772","1428340_s_at",0.55,0.00136277972184196,0.0234375360474942,-0.61,0.04,0.468120936770151,3.19,-1
"942","Vrest","Crebrf","CREB3 regulatory factor","77128","1454967_at",0.55,0.00135106392363185,0.0234375360474942,-0.17,0.6,0.861092299114577,4.1,-1
"943","Vrest","Elovl6","ELOVL family member 6, elongation of long chain fatty acids (yeast)","170439","1417404_at",0.55,0.00136277972184196,0.0234375360474942,0.2,0.53,0.81509756784494,4.58,1
"944","Vrest","Socs5","suppressor of cytokine signaling 5","56468","1423349_at",0.55,0.00137458451948927,0.0234375360474942,-0.16,0.62,0.871400187902777,5.03,-1
"945","Vrest","Ttc13","tetratricopeptide repeat domain 13","234875","1438631_x_at",0.55,0.00147229634833115,0.0242448295708375,-0.27,0.4,0.728957186847705,2.78,-1
"946","Vrest","Ckap4","cytoskeleton-associated protein 4","216197","1426755_at",0.56,0.000923803589313551,0.0195962745638638,0.04,0.9,0.969948179748653,3.05,1
"947","Vrest","Dpysl3","dihydropyrimidinase-like 3","22240","1454613_at",0.56,0.000975165223512043,0.0197525948281311,0.36,0.26,0.618101032814059,5.37,1
"948","Vrest","Gng2","guanine nucleotide binding protein (G protein), gamma 2","14702","1418451_at",0.56,0.000983965293340421,0.0197821082108888,0.53,0.08,0.471634224517339,6.22,1
"949","Vrest","Dpp6","dipeptidylpeptidase 6","13483","1451394_at",0.56,0.000992835118911362,0.0198125763729423,0.19,0.56,0.837064479631979,5.4,1
"950","Vrest","Sema4g","sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4G","26456","1449202_at",0.56,0.00103824717845873,0.0201225748112793,0.39,0.21,0.590859611616539,0.91,1
"951","Vrest","Resp18","regulated endocrine-specific protein 18","19711","1417988_at",0.56,0.00107588122268602,0.0205561986802562,0.64,0.03,0.451183592819533,9.44,1
"952","Vrest","Tmem176b","transmembrane protein 176B","65963","1418004_a_at",0.57,0.000720956994452969,0.0168892012439678,0.21,0.51,0.804554650923756,2.15,1
"953","Vrest","Slc8a1","solute carrier family 8 (sodium/calcium exchanger), member 1","20541","1440201_at",0.57,0.000851221968416519,0.0187966555976566,0.55,0.07,0.471634224517339,5.11,1
"954","Vrest","Tbcd","tubulin-specific chaperone d","108903","1455801_x_at",0.57,0.000882836015057357,0.0191803243916494,-0.01,0.99,0.996610889296651,3.5,-1
"955","Vrest","Cd200","CD200 antigen","17470","1448788_at",0.58,0.000569257824345903,0.0148878209591996,0.81,0,0.335640845489557,8.83,1
"956","Vrest","Rhoc","ras homolog gene family, member C","11853","1435394_s_at",0.58,0.0005747358123878,0.0148878209591996,-0.24,0.46,0.764687756294027,0.99,-1
"957","Vrest","Susd2","sushi domain containing 2","71733","1426511_at",0.58,0.00058026028237415,0.0148878209591996,0.18,0.59,0.850729452055889,0.81,1
"958","Vrest","Rgs3","regulator of G-protein signaling 3","50780","1425296_a_at",0.58,0.000662676807658292,0.0165301048132541,-0.36,0.26,0.618101032814059,2.63,-1
"959","Vrest","Anks1","ankyrin repeat and SAM domain containing 1","224650","1452204_at",0.58,0.000688045112152933,0.0168508502921818,0.19,0.56,0.837064479631979,1.3,1
"960","Vrest","Ngb","neuroglobin","64242","1417996_at",0.58,0.000714265789503347,0.0168792283940528,0.15,0.64,0.874327009603239,1.13,1
"961","Vrest","Ninj1","ninjurin 1","18081","1438928_x_at",0.58,0.000714265789503347,0.0168792283940528,0.57,0.06,0.468120936770151,2.44,1
"962","Vrest","Dhcr24","24-dehydrocholesterol reductase","74754","1451895_a_at",0.59,0.000442082910710844,0.0132330151272779,0.05,0.89,0.966601486512311,2.81,1
"963","Vrest","Gba","glucosidase, beta, acid","14466","1437044_a_at",0.59,0.000455343915894335,0.0134653658706389,0.27,0.4,0.728957186847705,5.53,1
"964","Vrest","Slc1a4","solute carrier family 1 (glutamate/neutral amino acid transporter), member 4","55963","1456003_a_at",0.59,0.000459841744654336,0.0134653658706389,-0.1,0.75,0.922888903156245,3.71,-1
"965","Vrest","Rrbp1","ribosome binding protein 1","81910","1452767_at",0.59,0.00046895539572573,0.0135845788826357,0.57,0.06,0.468120936770151,1.73,1
"966","Vrest","F2r","coagulation factor II (thrombin) receptor","14062","1437308_s_at",0.59,0.000521992742458234,0.0146117222706961,0.02,0.95,0.983477437030583,0.41,1
"967","Vrest","Gaa","glucosidase, alpha, acid","14387","1419428_a_at",0.59,0.000516961390408925,0.0146117222706961,0.45,0.14,0.522368735441982,6.33,1
